# Prcp
	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho	Alabama	California	Connecticut	Idaho
TIMESTEP	MEAN(mm/d)	MEAN(mm/d)	MEAN(mm/d)	MEAN(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	MINIMUM(mm/d)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)	VARIANCE(mm/d^2)
1950-06-05T00:00:00Z	12.99276	10.787875	6.0996737	3.4686031	7.06	-11.65	3.14	-5.99	4.6098237	37.26545	2.0760405	15.940132
1950-06-06T00:00:00Z	15.858009	9.200226	7.6886954	3.7340708	7.71	-7.9	5.35	-4.19	3.5453618	37.538883	1.2283719	10.070653
1950-06-07T00:00:00Z	18.591232	3.500959	11.331413	0.61749685	9.27	-13.72	7.23	-6.59	5.685012	30.373905	2.3938365	6.241198
1950-06-08T00:00:00Z	19.16187	3.9245732	14.963261	0.6118837	15.24	-16.33	12.05	-7.45	1.1883488	31.724237	1.6095692	7.7820163
1950-06-09T00:00:00Z	19.98547	6.6271567	15.030217	0.5058344	16.76	-14.71	12.49	-10.29	1.0986116	27.575655	1.6011626	8.389935
1950-06-10T00:00:00Z	19.76149	8.756476	16.09663	1.7783313	16.3	-9.9	14.48	-7.05	1.5845641	33.36612	0.84899414	14.182183
1950-06-11T00:00:00Z	19.983603	8.343629	13.262826	3.0866878	15.64	-9.59	10.56	-6.11	1.9765621	30.570652	1.4819853	11.268661
1950-06-12T00:00:00Z	16.542223	7.032482	6.9701085	3.3326106	12.19	-12.64	3.67	-7.04	4.628114	31.340582	2.4443328	11.304802
1950-06-13T00:00:00Z	17.529951	7.8690825	8.032935	2.4892857	12.93	-9.03	5.89	-7.13	2.6340938	27.572296	1.6061	14.992023
1950-06-14T00:00:00Z	19.43271	8.130511	9.537827	3.3542478	15.33	-12.02	6.46	-5.99	1.543788	28.744785	1.1723272	14.978787
1950-06-15T00:00:00Z	19.992332	8.643505	13.184022	3.0126927	16.74	-7.87	11.19	-6.8	1.2087847	25.669615	0.6905276	14.192424
1950-06-16T00:00:00Z	20.141977	8.846096	12.352609	4.2116184	16.76	-6.43	7.04	-5.22	1.4341063	23.278582	3.8960109	14.0172825
1950-06-17T00:00:00Z	20.4179	8.836213	12.507826	4.5217447	16.5	-7.4	5.89	-5.4	1.7414838	27.607254	8.237215	16.230778
1950-06-18T00:00:00Z	21.116692	9.120383	5.3413043	5.0806384	17.75	-8.97	3.89	-4.26	2.1877453	30.450415	0.8236532	11.997607
1950-06-19T00:00:00Z	21.517765	10.953757	7.4143476	4.9209294	18.51	-6.5	2.23	-4.3	1.0022731	30.759706	4.040827	14.221139
1950-06-20T00:00:00Z	21.754042	12.649947	11.403152	5.394513	18.92	-6.24	9.51	-3.58	0.65325546	30.909868	0.45528772	13.166232
1950-06-21T00:00:00Z	21.015787	12.563941	14.576848	7.927263	16.14	-4.87	12.61	-1.21	1.2331748	30.090105	0.5359339	12.626427
1950-06-22T00:00:00Z	21.48856	10.423843	8.39924	5.130139	14.7	-8.4	4.91	-4.13	2.1914778	38.624382	4.4385214	11.028775
1950-06-23T00:00:00Z	21.792625	10.241369	10.570217	5.453483	15.72	-5.77	8.67	-1.33	2.3382654	31.564386	1.3362856	8.855414
1950-06-24T00:00:00Z	20.900623	8.110564	15.729892	2.3277876	17.17	-9.4	12.58	-4.89	2.2775779	37.770695	1.2649593	7.5733833
1950-06-25T00:00:00Z	19.959719	7.141335	18.15076	0.72981036	14.43	-12.25	16.83	-8.64	4.0151997	38.69622	0.32034558	10.082455
1950-06-26T00:00:00Z	20.455605	8.52103	15.7564125	1.9455626	15.81	-11.88	12.59	-6.72	2.617341	42.223766	1.5681132	9.995723
1950-06-27T00:00:00Z	21.849781	10.556483	15.464022	5.643439	17.34	-8.99	13.7	-4.55	2.318278	37.070503	0.5197167	13.53138
1950-06-28T00:00:00Z	17.789316	12.069955	12.141956	6.3147283	12.03	-7.93	8.69	-3.38	7.405202	36.812416	1.9676905	10.589803
1950-06-29T00:00:00Z	18.095007	14.304362	11.209348	6.9574275	11.47	-6.56	8.15	-1.79	5.067749	38.481827	1.9076524	12.794144
1950-06-30T00:00:00Z	17.01929	16.209978	14.713043	7.882263	10.8	-5.78	11.26	-4.13	4.32773	44.231106	1.1454674	17.162659
1950-07-01T00:00:00Z	14.422088	16.63513	15.485761	9.192383	7.96	-4.23	12.84	-0.34	7.80291	49.33983	1.1394092	15.859939
1950-07-02T00:00:00Z	16.373003	16.209333	10.96413	8.126953	11.11	-3.62	7.59	-2.38	5.3121004	45.21737	1.9042289	18.018597
1950-07-03T00:00:00Z	18.760952	16.150898	17.105978	6.9324336	15.59	-3.13	15.14	-1.96	1.0167232	44.437973	0.7978374	13.132867
1950-07-04T00:00:00Z	19.662014	15.300587	17.738695	8.554001	16.05	-1.13	16.07	-0.92	0.98813546	40.515724	0.5567983	15.188591
1950-07-05T00:00:00Z	20.611673	14.909624	15.9629345	9.089343	14.16	-3.74	14.51	-0.18	0.8635952	42.151096	0.54109794	17.04792
1950-07-06T00:00:00Z	20.43199	14.870542	17.819021	8.978806	18.26	-2.25	15.46	0.23	0.49914432	35.83662	1.1472377	15.855517
1950-07-07T00:00:00Z	20.232893	14.146547	12.244239	9.560259	14.69	-3.39	9.63	-1.12	1.769144	29.728802	1.4778885	16.93237
1950-07-08T00:00:00Z	19.367887	13.824144	12.210217	6.483742	13.36	-3.02	8.7	-2.56	2.5917356	33.727806	1.8833516	12.687667
1950-07-09T00:00:00Z	18.036692	14.5172205	14.977391	9.218154	14.3	0.46	13.14	0.01	1.7461948	34.1602	0.93345463	16.2841
1950-07-10T00:00:00Z	18.215153	14.139857	15.2536955	9.732548	14.93	-3.56	13.1	-0.17	1.5558938	31.452316	0.9949006	12.913924
1950-07-11T00:00:00Z	19.74265	12.593257	15.99913	6.243262	16.09	-3.5	14.33	-2.26	0.97898793	41.90068	0.5066499	16.584358
1950-07-12T00:00:00Z	19.923784	13.44839	19.138912	2.1693804	17.32	-1.95	16.55	-7.65	0.3546287	41.665276	0.9512714	13.607221
1950-07-13T00:00:00Z	20.192026	14.395254	16.445435	3.3522124	17.74	-1.72	13.32	-5.11	0.6295157	38.68256	2.0581307	10.781667
1950-07-14T00:00:00Z	20.471466	15.027529	14.812609	6.531574	16.89	-2.2	11.16	-2.86	0.96276945	42.358932	1.6647446	17.12882
1950-07-15T00:00:00Z	20.410929	15.232783	9.019674	5.7071176	17.34	0.58	5.86	-3.87	0.87964493	46.873386	2.4646208	15.598444
1950-07-16T00:00:00Z	20.940306	14.919921	13.304783	5.337832	16.81	-0.48	11.02	-4.9	1.5824025	44.80679	1.1437768	14.455285
1950-07-17T00:00:00Z	20.892382	13.825457	17.240543	4.51591	16.83	0.0	15.36	-4.1	0.67754555	41.55761	0.39948878	12.125948
1950-07-18T00:00:00Z	20.84088	12.885487	19.566523	4.8510113	16.8	-1.61	17.11	-4.26	1.0228323	36.511425	1.0302404	11.769519
1950-07-19T00:00:00Z	21.053688	12.507748	14.5234785	8.188724	17.67	-3.39	11.95	-2.28	1.28118	39.35596	1.3169065	17.837334
1950-07-20T00:00:00Z	21.350475	12.584965	14.216087	4.3459353	16.31	-2.38	12.95	-6.38	1.7390403	41.57353	0.34344167	13.397423
1950-07-21T00:00:00Z	20.573639	13.48827	11.105543	4.007408	17.25	-5.26	8.47	-4.65	0.7756237	42.257538	0.9785106	10.142553
1950-07-22T00:00:00Z	19.915482	13.626987	9.948696	6.2729454	16.59	-4.02	6.57	-2.59	0.6769304	42.082962	2.1141412	13.402856
1950-07-23T00:00:00Z	20.304737	13.521278	11.0625	7.183161	15.66	-4.5	7.59	-2.03	1.176123	39.3522	1.705931	12.79553
1950-07-24T00:00:00Z	20.114836	14.390339	10.468478	6.97591	16.89	-2.19	8.1	-2.5	1.1468929	34.04388	1.6162087	14.521917
1950-07-25T00:00:00Z	20.12591	14.968849	17.256739	7.6581984	17.25	-1.69	15.14	-1.18	1.005746	34.886574	0.9292158	14.80144
1950-07-26T00:00:00Z	20.744164	14.723144	14.552717	8.951435	17.87	-3.01	10.17	-1.6	0.64796394	35.277927	2.7613916	17.413692
1950-07-27T00:00:00Z	20.956715	13.871534	12.366522	9.948628	16.88	-5.67	9.27	-0.86	0.7045526	40.675583	2.0473328	13.559304
1950-07-28T00:00:00Z	20.430988	12.679037	13.259022	8.558717	17.75	-4.34	10.81	-2.09	0.5068207	39.34954	1.2438529	21.72849
1950-07-29T00:00:00Z	20.657972	11.076762	13.588478	5.208287	17.33	-5.64	10.9	-3.63	1.0831625	46.58875	1.4297186	12.229678
1950-07-30T00:00:00Z	20.232405	12.389022	15.769131	3.6105564	16.19	-5.26	12.6	-5.69	0.83290833	41.758522	1.5470762	10.2961855
1950-07-31T00:00:00Z	20.501173	13.152253	15.45587	3.5965106	17.75	-5.72	13.12	-5.66	1.1987315	38.25982	1.3811387	13.9849825
1950-08-01T00:00:00Z	21.194677	12.886333	18.475979	4.733805	13.63	-3.19	14.91	-4.46	1.5782262	26.528673	3.0800817	11.126173
1950-08-02T00:00:00Z	19.67387	13.277977	14.352935	6.3027434	16.6	-1.59	12.24	-4.13	0.8354587	23.064514	1.28821	11.718669
1950-08-03T00:00:00Z	19.924017	12.812151	14.939566	8.592851	15.76	-4.92	12.91	-1.71	2.7137341	29.165714	1.0177032	14.243897
1950-08-04T00:00:00Z	16.267607	11.558124	14.4473915	6.0173388	9.81	-4.95	11.5	-2.94	11.429038	38.9994	1.0015315	11.364136
1950-08-05T00:00:00Z	15.3764105	8.481309	11.096848	6.1319914	11.14	-8.53	8.14	-2.22	2.8946347	39.13063	1.2297097	7.701958
1950-08-06T00:00:00Z	17.212381	8.654649	12.8875	2.8562453	12.63	-10.76	10.47	-7.29	5.164522	38.65874	1.0663947	10.254227
1950-08-07T00:00:00Z	15.866972	9.689631	11.278479	3.070594	10.53	-6.86	9.19	-6.26	4.6733575	35.629734	1.0416944	12.206297
1950-08-08T00:00:00Z	17.077692	10.245104	8.786631	4.767769	12.87	-7.41	6.73	-5.27	3.1283746	33.384193	1.1882665	12.361137
1950-08-09T00:00:00Z	18.90856	10.081677	12.2109785	6.185588	13.93	-8.02	9.28	-3.19	2.4328392	47.789818	1.6086067	14.899542
1950-08-10T00:00:00Z	18.917253	10.999474	17.741413	5.0491405	13.9	-11.97	15.36	-5.04	1.6580122	51.668556	0.74983203	13.79123
1950-08-11T00:00:00Z	19.15155	10.70566	15.996739	6.782187	15.45	-8.7	13.9	-1.59	1.7779317	40.19363	0.8624157	13.613971
1950-08-12T00:00:00Z	19.36464	10.718387	12.309566	5.462623	15.49	-8.56	8.64	-4.39	1.9653628	32.7374	1.373079	13.132003
1950-08-13T00:00:00Z	20.13072	11.172757	9.336087	4.90433	15.99	-9.69	6.78	-3.82	2.2555208	31.441788	1.0347712	14.12668
1950-08-14T00:00:00Z	20.021355	11.3007145	10.750761	6.1190205	15.53	-7.46	7.63	-4.15	1.9112816	29.484474	1.5026927	15.313001
1950-08-15T00:00:00Z	20.40033	11.608127	10.338913	6.058439	15.57	-8.17	8.43	-3.31	1.8979551	33.099876	1.2660844	13.095807
1950-08-16T00:00:00Z	20.401855	12.62053	14.275326	6.5747724	15.03	-7.72	11.79	-3.14	1.6861838	31.32475	1.4272602	13.577948
1950-08-17T00:00:00Z	19.90735	13.635209	15.944456	4.270613	15.62	-7.42	11.37	-5.44	0.9941278	36.44598	1.9276229	12.306712
1950-08-18T00:00:00Z	19.878767	14.494731	17.227175	6.570373	16.05	-6.69	15.1	-1.95	0.9198392	40.568073	0.6051676	13.03974
1950-08-19T00:00:00Z	20.008926	15.299602	17.403152	7.1289253	15.55	-3.88	13.08	-2.08	1.1657869	44.695873	1.0831734	16.849186
1950-08-20T00:00:00Z	18.35713	15.707751	17.973696	6.2964287	13.31	-0.95	15.15	-2.59	3.4591455	45.338497	1.4665004	13.402915
1950-08-21T00:00:00Z	17.654493	14.803189	12.065108	5.861612	11.69	-3.91	9.37	-3.94	5.660165	42.65643	1.1828142	14.739723
1950-08-22T00:00:00Z	16.055372	12.885111	8.2075	6.088786	10.01	-6.41	6.25	-3.58	6.2858095	43.57169	1.1659596	14.335023
1950-08-23T00:00:00Z	15.041087	12.458425	13.920435	9.374216	7.8	-6.15	10.21	-2.78	9.881448	40.560066	1.2668394	16.006056
1950-08-24T00:00:00Z	16.557228	13.125754	12.8705435	6.306403	10.53	-5.44	11.22	-3.75	4.7252727	39.37876	1.0173546	14.263326
1950-08-25T00:00:00Z	19.115555	12.945002	12.980652	5.997939	15.93	-7.41	11.4	-4.37	1.2537867	42.312794	0.8658809	12.491563
1950-08-26T00:00:00Z	19.307497	13.354231	14.048696	3.8393238	16.92	-6.37	10.9	-5.83	0.5399312	38.11444	2.1837673	12.3424225
1950-08-27T00:00:00Z	19.273737	13.867517	15.931739	4.521353	16.04	-6.72	14.4	-4.9	0.67808187	37.000282	0.8385376	12.303846
1950-08-28T00:00:00Z	20.445763	14.431704	17.95674	4.7695637	17.61	-1.69	13.91	-4.55	0.7457944	39.50035	2.992198	13.756008
1950-08-29T00:00:00Z	20.494432	14.544009	20.19174	3.778622	17.97	-2.9	17.95	-5.42	1.1892866	35.93204	0.5840957	12.183786
1950-08-30T00:00:00Z	20.50265	14.443625	17.805326	4.9435463	18.17	-5.15	15.75	-4.97	0.8620909	39.700645	1.1998932	13.52006
1950-08-31T00:00:00Z	20.748108	14.46906	16.864347	6.1520987	18.78	-4.52	14.82	-3.75	0.47008574	42.209778	1.093482	13.172385
1950-09-01T00:00:00Z	21.690697	14.937472	19.973043	5.923521	18.53	-6.07	16.46	-3.34	0.9793263	49.835815	1.3984214	13.090413
1950-09-02T00:00:00Z	21.97	15.749834	18.715435	6.0545135	19.87	-5.32	16.56	-3.99	0.47679192	55.1796	1.136067	13.003876
1950-09-03T00:00:00Z	20.207375	16.161045	14.796305	7.06859	17.52	-2.96	12.99	-4.16	0.8375089	46.20335	0.66127855	17.387949
1950-09-04T00:00:00Z	20.533773	16.635288	14.111413	8.764222	16.75	-2.09	10.99	-1.89	0.99219155	49.930836	1.7364299	18.045378
1950-09-05T00:00:00Z	19.59591	13.985946	8.210109	8.47775	13.16	-4.59	5.89	-0.34	4.8924136	55.322952	1.4352934	13.450758
1950-09-06T00:00:00Z	14.8370695	12.4805975	8.508152	6.7758408	8.95	-4.03	5.04	-2.37	4.6610627	41.493908	2.4506392	18.368132
1950-09-07T00:00:00Z	14.838412	12.87522	8.286413	6.126966	12.25	-2.68	6.24	-4.73	0.5232033	24.498861	1.0874122	20.199188
1950-09-08T00:00:00Z	16.20354	11.912057	10.123478	8.941511	13.82	-5.27	7.6	-4.13	0.57102317	20.537348	1.3828559	18.046476
1950-09-09T00:00:00Z	16.561258	10.256672	12.872609	7.314987	14.16	-9.44	11.66	-2.06	0.58376575	23.272873	0.5352832	12.279336
1950-09-10T00:00:00Z	17.692198	9.300737	16.046087	5.1769657	14.77	-7.49	13.37	-4.07	1.5429795	26.392214	1.2761184	13.399594
1950-09-11T00:00:00Z	17.977753	9.73446	13.284456	0.99147916	14.18	-6.69	10.41	-8.57	1.168377	23.612036	2.0241327	16.045927
1950-09-12T00:00:00Z	18.10774	9.4220915	9.994782	-0.7954614	13.81	-7.3	7.83	-10.04	1.7130332	26.152258	0.99061435	12.979127
1950-09-13T00:00:00Z	17.822515	9.229161	7.5938044	0.53567004	13.78	-10.29	3.67	-8.93	2.8597748	24.890734	2.8397841	11.859305
1950-09-14T00:00:00Z	18.236216	9.147544	10.390652	0.02762958	14.83	-9.59	8.76	-8.93	2.5068336	26.740763	0.5420325	14.182746
1950-09-15T00:00:00Z	17.553406	8.709108	14.354348	-2.0263464	13.68	-8.83	11.17	-10.13	3.0004473	26.626738	1.7307501	8.478262
1950-09-16T00:00:00Z	16.769072	9.194554	10.022935	-0.35509482	12.1	-9.76	5.54	-9.74	3.815217	28.379568	3.6467352	9.687664
1950-09-17T00:00:00Z	18.11171	9.103828	1.6305435	0.94333756	14.48	-8.61	-0.95	-9.41	1.6032754	26.774786	1.188014	22.38147
1950-09-18T00:00:00Z	16.439829	7.6760964	2.4469566	1.0008786	11.67	-10.02	-1.26	-7.53	2.130479	26.75376	1.4471028	10.970647
1950-09-19T00:00:00Z	17.259817	7.287548	9.860435	1.4961884	12.16	-12.11	6.11	-6.6	2.3231132	24.124517	2.3139865	9.478599
1950-09-20T00:00:00Z	16.981123	7.541933	11.285761	1.5574968	11.11	-11.89	9.18	-7.92	2.654923	26.88113	0.8515719	11.137657
1950-09-21T00:00:00Z	17.750904	8.558729	9.66913	1.1742288	12.15	-12.81	7.43	-7.94	2.16685	32.30675	1.2913378	11.778847
1950-09-22T00:00:00Z	19.182552	8.621677	9.603913	2.8313274	14.75	-12.18	7.16	-8.09	2.5797434	28.170387	0.86608565	15.060942
1950-09-23T00:00:00Z	14.677204	8.787578	7.592174	2.03811	9.94	-11.12	3.26	-6.85	3.2501829	32.60234	4.355859	11.570594
1950-09-24T00:00:00Z	13.249438	8.927262	0.85195655	0.8879709	9.31	-11.23	-1.88	-8.53	2.1745374	27.57464	1.7031522	12.616013
1950-09-25T00:00:00Z	11.810562	9.541008	-0.8429348	3.6378634	3.4	-10.3	-3.81	-5.95	10.0036545	25.522312	2.5282516	17.255268
1950-09-26T00:00:00Z	12.15348	9.935852	2.160326	4.5478	5.96	-8.41	-1.85	-6.75	5.9987864	25.391266	5.1385746	13.624523
1950-09-27T00:00:00Z	15.0963125	9.716758	5.7901087	-1.985335	8.18	-10.72	3.12	-11.78	5.603997	31.12884	1.1103395	14.043749
1950-09-28T00:00:00Z	15.4870205	8.602346	6.5311956	-4.9608283	8.92	-8.09	3.08	-14.23	2.4713323	42.374966	2.9072304	8.882603
1950-09-29T00:00:00Z	16.785336	7.310568	6.2132607	-2.685392	9.63	-10.61	4.09	-10.47	1.669491	53.224022	1.1699299	8.518118
1950-09-30T00:00:00Z	18.036556	2.6393118	10.605543	-4.1458535	15.28	-17.84	5.68	-12.35	1.1359302	59.54938	4.5200186	7.830078
1950-10-01T00:00:00Z	18.153687	1.6885859	9.651087	-7.7312326	14.59	-15.74	7.5	-15.62	1.8200717	47.538048	0.997001	6.876736
1950-10-02T00:00:00Z	16.040281	1.5182663	11.0914135	-5.7657585	11.35	-21.5	7.97	-17.12	2.3425858	34.02556	1.4981792	11.021561
1950-10-03T00:00:00Z	13.893541	4.5069723	9.942718	-2.3143806	7.76	-18.23	6.04	-13.16	2.418109	23.744015	4.3282795	10.33928
1950-10-04T00:00:00Z	13.891026	7.6252275	8.057174	0.90298355	7.81	-16.08	5.29	-8.54	3.7204556	21.83085	1.8931193	12.763167
1950-10-05T00:00:00Z	7.899707	8.439794	0.96315217	0.94806576	2.41	-9.6	-2.85	-8.39	5.730812	21.878645	2.0177603	11.32878
1950-10-06T00:00:00Z	9.33171	6.590673	0.020869559	-0.64792037	4.55	-11.1	-2.5	-9.99	2.9147742	39.8697	2.087118	9.418209
1950-10-07T00:00:00Z	10.232979	7.563648	6.81	-2.6691086	3.84	-12.67	0.92	-12.07	4.161504	31.225359	4.8911343	12.195064
1950-10-08T00:00:00Z	12.855604	8.2408085	8.499891	-0.70506954	4.25	-13.19	5.02	-11.72	4.4421525	26.672169	1.8896737	16.140411
1950-10-09T00:00:00Z	7.3953357	8.069094	12.712391	0.13171935	2.81	-14.68	8.73	-11.13	5.8604927	34.83963	1.4471833	12.263596
1950-10-10T00:00:00Z	6.8991942	7.5856147	12.149674	-2.0221555	3.37	-13.62	6.75	-11.97	1.6665273	33.252033	2.209192	11.343502
1950-10-11T00:00:00Z	8.561356	9.083347	8.546631	1.312914	4.15	-13.64	6.48	-7.89	3.8807435	27.680273	0.8789193	9.220659
1950-10-12T00:00:00Z	10.550281	9.409109	10.619782	2.0957963	5.12	-10.54	8.54	-6.86	3.3717983	30.011024	0.9915736	10.425141
1950-10-13T00:00:00Z	7.1856656	9.647774	7.217174	2.6292162	0.68	-7.41	2.8	-6.46	5.7932506	36.831596	1.1722733	11.69954
1950-10-14T00:00:00Z	7.5276556	10.269548	2.6551087	1.9785019	1.65	-6.09	-0.2	-9.55	4.16789	32.94379	1.9925572	18.433386
1950-10-15T00:00:00Z	9.0717945	8.499184	1.8063043	3.4719026	3.81	-8.8	-0.76	-5.56	3.4916642	36.93498	1.4860213	11.162688
1950-10-16T00:00:00Z	11.020464	8.411087	-1.0044565	0.96440583	5.94	-7.69	-4.58	-9.25	3.3659103	27.471571	2.1747415	11.215513
1950-10-17T00:00:00Z	14.858461	8.280745	0.88434786	2.3302655	8.09	-14.79	-1.84	-6.35	4.6579766	25.355112	1.3889699	8.460984
1950-10-18T00:00:00Z	17.125544	5.964261	9.02	1.8834577	10.6	-16.84	6.03	-7.32	3.0159163	22.639189	1.1942967	8.339582
1950-10-19T00:00:00Z	17.580574	5.8190975	11.880652	-1.3141972	11.19	-15.49	6.87	-11.51	1.9025608	27.754618	2.057314	14.099744
1950-10-20T00:00:00Z	17.541527	6.210098	9.757065	0.019329965	13.95	-14.81	3.01	-10.36	0.38887316	24.759548	10.302808	11.708588
1950-10-21T00:00:00Z	18.500011	5.4275403	0.115326084	-0.76640326	15.77	-17.54	-2.83	-10.77	0.72324485	26.424511	1.9741108	8.847827
1950-10-22T00:00:00Z	17.951197	5.5952387	5.680761	-3.273426	14.71	-18.89	0.18	-12.37	1.1627403	30.053339	4.1015453	8.527021
1950-10-23T00:00:00Z	16.888058	8.388744	4.117391	-2.1318648	12.64	-12.53	1.72	-10.7	2.257364	36.232067	1.3875448	9.4486685
1950-10-24T00:00:00Z	13.418706	8.127036	5.2569566	-3.1866245	9.13	-15.66	2.9	-15.12	3.3145823	23.585094	1.1952368	16.097221
1950-10-25T00:00:00Z	9.899511	7.5114293	5.563261	1.4185334	5.59	-16.36	2.0	-10.23	2.3800743	25.709465	1.7964728	11.623059
1950-10-26T00:00:00Z	9.584054	6.425521	0.83184785	0.100638434	3.47	-10.21	-4.1	-10.13	4.4808073	28.55933	4.178503	7.049
1950-10-27T00:00:00Z	11.284908	6.8072395	-5.471522	0.38072693	6.85	-11.55	-8.52	-10.74	3.653138	32.74929	2.1441295	12.353423
1950-10-28T00:00:00Z	13.410549	5.8713613	-3.0540218	0.4376928	7.15	-13.67	-6.29	-10.83	2.990409	21.249804	2.0858397	11.767885
1950-10-29T00:00:00Z	12.867961	6.565483	8.741087	3.0478823	7.19	-9.54	3.71	-10.39	3.2815084	16.932364	3.5889502	12.180616
1950-10-30T00:00:00Z	13.50061	6.89824	8.660217	2.3122756	9.27	-11.61	6.0	-5.8	2.1161053	31.820238	0.93875813	11.618308
1950-10-31T00:00:00Z	13.450025	4.2300186	6.5105433	-1.8536283	3.49	-12.4	1.5	-9.46	3.5347931	40.238716	3.151458	8.303732
1950-11-01T00:00:00Z	13.537204	4.6107483	4.2144566	-2.2934134	8.85	-17.5	-0.7	-10.99	2.8459463	23.98855	4.284519	10.63409
1950-11-02T00:00:00Z	13.061612	7.0263104	9.600543	-0.78075856	9.48	-9.9	5.92	-10.64	1.809514	26.203856	3.1686778	12.65863
1950-11-03T00:00:00Z	11.648583	8.700816	6.524565	-2.2558975	2.99	-10.33	4.02	-15.23	5.2204013	37.26838	1.3040317	17.843082
1950-11-04T00:00:00Z	4.7699265	6.7586384	6.752935	-2.0681226	1.5	-16.06	4.23	-13.46	1.7361197	26.87573	1.2217023	16.216726
1950-11-05T00:00:00Z	0.01020757	5.545871	5.5783696	-1.1555183	-2.8	-14.73	1.09	-11.47	0.95940644	24.16328	3.4688425	8.704761
1950-11-06T00:00:00Z	0.7331746	4.895931	-0.79576087	0.013558788	-2.91	-18.46	-3.82	-8.57	1.9525231	24.980242	1.3582577	6.9592886
1950-11-07T00:00:00Z	3.6698291	4.7689395	0.54130435	-1.3217256	-1.16	-13.62	-2.93	-10.58	4.8518157	23.078966	1.9528555	8.793657
1950-11-08T00:00:00Z	6.7513065	5.2723694	5.437065	-5.439494	0.09	-18.56	2.32	-19.6	8.282051	23.08465	2.6842914	23.132662
1950-11-09T00:00:00Z	10.26431	4.4580517	10.34163	-13.608414	3.87	-21.83	8.53	-28.7	7.164476	32.491524	0.6758358	17.40597
1950-11-10T00:00:00Z	4.356166	0.31838286	5.1026087	-14.809323	-1.18	-28.16	1.2	-28.21	6.4452004	43.058258	4.138184	18.406162
1950-11-11T00:00:00Z	0.9242247	-2.019436	-0.5364131	-8.820114	-6.45	-27.63	-4.61	-20.39	9.68965	28.887352	2.4638693	9.774456
1950-11-12T00:00:00Z	-3.5214286	-0.56119215	-4.4751086	-7.054823	-7.63	-21.35	-7.93	-19.21	4.003916	21.884392	2.6558385	10.21041
1950-11-13T00:00:00Z	-1.5650916	2.2961226	-5.829565	-8.963901	-6.64	-25.11	-9.12	-23.85	4.499826	23.377579	1.7367074	13.761738
1950-11-14T00:00:00Z	0.37114775	2.567074	-5.615326	-6.3013906	-5.61	-25.01	-8.5	-16.42	6.7401915	29.437725	1.8581153	10.767363
1950-11-15T00:00:00Z	5.332381	-0.5006694	-5.9815216	-9.964254	-2.07	-27.58	-10.58	-22.92	5.9481354	26.268726	2.105413	21.60587
1950-11-16T00:00:00Z	10.350476	1.8319255	3.2284782	-5.9521933	3.76	-23.31	-2.72	-19.17	4.530361	26.93862	3.7478306	22.213253
1950-11-17T00:00:00Z	4.9366665	4.4431815	5.8840218	-3.2204108	-0.68	-15.47	3.21	-13.5	5.8238783	23.550625	2.4070134	9.169964
1950-11-18T00:00:00Z	-0.7728938	6.7169724	0.19945651	-2.6030722	-7.06	-11.54	-3.89	-14.48	3.8446138	25.768473	1.9728447	15.378469
1950-11-19T00:00:00Z	6.6922956	8.366728	-5.563261	-6.5965805	-1.43	-9.39	-8.52	-24.6	6.0053267	35.078545	1.2995629	30.793453
1950-11-20T00:00:00Z	8.864591	9.056871	4.821848	-5.701694	0.43	-11.36	-3.04	-21.32	7.402969	30.19377	10.450859	28.827574
1950-11-21T00:00:00Z	-1.9357997	8.335513	-1.5869565	-2.9602087	-6.62	-16.97	-4.05	-15.68	3.5340383	31.540556	0.8478346	18.50865
1950-11-22T00:00:00Z	-0.10197802	5.0788116	-4.123913	-3.9884703	-3.86	-20.41	-5.61	-14.56	2.2065058	44.060215	0.98412514	10.7572155
1950-11-23T00:00:00Z	2.0010622	3.3780067	-6.7128263	-4.839292	-5.98	-21.0	-9.22	-14.53	6.975421	35.87863	1.517458	9.7520895
1950-11-24T00:00:00Z	-4.218498	3.4138699	-2.1446738	-4.5925474	-13.1	-16.09	-5.38	-14.66	16.204721	25.250221	1.5024669	13.671068
1950-11-25T00:00:00Z	-12.564945	3.3457015	3.9397826	-3.2222693	-19.78	-23.0	-2.81	-12.73	13.085193	20.891464	4.335068	11.505838
1950-11-26T00:00:00Z	-8.240159	3.2801955	1.1915218	-3.4379647	-16.99	-21.79	-2.26	-13.65	7.613775	22.161264	2.4269361	13.878996
1950-11-27T00:00:00Z	-3.211917	3.211805	-0.28576085	-4.8437166	-14.98	-23.79	-3.79	-15.99	4.4253845	23.362392	2.3032334	15.362691
1950-11-28T00:00:00Z	-4.9630036	2.1681535	-0.47163042	-6.4042163	-9.56	-24.27	-4.99	-16.67	4.7628717	30.802382	3.0791676	11.093331
1950-11-29T00:00:00Z	-5.5305862	1.2977849	-1.6706522	-6.9276485	-12.18	-16.41	-4.04	-18.83	4.9352713	23.706867	1.1629447	9.739764
1950-11-30T00:00:00Z	-1.436862	3.4075403	-1.9684783	-3.185531	-8.21	-14.97	-4.53	-18.23	15.700298	20.873411	0.96205044	15.898551
